blockNumber,timestamp,transactionHash,from,to,value,address,tokenName,decimals,,tokenPrice
19160835,1707121079,0x5d35a0727c3a1139c0af5aa284183edeab6b0a32a20f790ca5ccabc1c28a0aff,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3a23f943181408eac424116af7b7790c94cb97a5,49549842,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9996933504976165
19160906,1707121931,0xf8dd7b587c053fddee7c7e6724b47a37c5e3c30a33b766d541b89ddf951f4f3d,0x06da0fd433c1a5d7a4faa01111c044910a184553,0x3a23f943181408eac424116af7b7790c94cb97a5,22860978,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9989409955069487
19160940,1707122339,0xf0c5503416f067c8dda25cb1d936c68a6217767b1f7bcc947b1acefa3adf484c,0x5777d92f208679db4b9778590fa3cab3ac9e2168,0x3a23f943181408eac424116af7b7790c94cb97a5,8089164956719233923798,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,18,,0.998956
19160972,1707122735,0xf5a87a3e088c44e456d567a7b6b3ad9e8ed735974d81bf96c455568ae7000f99,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,114679433,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.99857
19160977,1707122795,0x4f9d7419ad327de4737c7723366199a12ac1b7cb2edaa0e1db536ea37387ac22,0x71b278042bff0537cbac1d5cf2197bd8f4f79eef,0x3a23f943181408eac424116af7b7790c94cb97a5,1456502666,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999883
19161008,1707123167,0xfd2b1ece2b8c466c0d19de4c7162de172485298ab62403c2291b67709727588f,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,92031208,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9988474072896847
19161102,1707124307,0xca49a67008eef73c6afabd5bc6d6fee25142909d04962a0477e0749a5fb43ea9,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,14615672189684012480,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.782335
19161119,1707124511,0x8d561e52b6b53fa25067fe47f40191dba76550ff0a866a26b4080bf07affb730,0x5e70c6cf462c29e2189f24ca2f5920667bf348b3,0x3a23f943181408eac424116af7b7790c94cb97a5,25818000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.998161
19161146,1707124847,0xd429a63f18207c77cab18a06591f7872a8db582ffd796c8dd872cceff2e630f9,0xb8fcc03f999abeb445ef2d15ba432ca6dd740a33,0x3a23f943181408eac424116af7b7790c94cb97a5,161560672,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19161165,1707125087,0x52fd2285c0045bb951c41998c5284e7bd64719371eacd0bd7eeb010f828ea82d,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,2471028993143750000000,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,18,,0.999328
19161174,1707125195,0x9da188c1c83a07d2e7d009ac75b78a19da27b5723c24173f98dad87b78330bb7,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,29227485433459132195,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.7817550681009425
19161197,1707125483,0xa1513fe523a34193a704613d5946c04582c635fef7a94687f30a88ffcd8b829f,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,405023118000000000000,0xCC4304A31d09258b0029eA7FE63d032f52e44EFe,TrustSwap Token,18,,0.205894
19161205,1707125579,0x198e11d2f124cec615d1b960b3a77fa64875a6912c5bda2f5579a135f7b15151,0xe52bd7a3f7c9461ed23ecc76e0b69e884d020efd,0x3a23f943181408eac424116af7b7790c94cb97a5,1500000000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.998697
19161212,1707125663,0x024f80fdc451a87c195ff1bc7c0e6b191fb09a5d6b401f01321b52d6e09c46e6,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,103421794,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.998697
19161220,1707125759,0x76bb0711c546976283501b252deb25a52b20e98f71638db186ac30bbc4108aba,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,19869376188899178253,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.7816155463751151
19161237,1707125963,0x22424647725d4f0330097b7cea0fbcf88bb54ff95362a580bbe8d871e5210abf,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,69387500000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2310.35
19161316,1707126911,0x50828773ccd768742f3e4a667c350f4742e164c21d25b857315a3f8b82f68a22,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,11895000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9996601496625765
19161316,1707126911,0x50828773ccd768742f3e4a667c350f4742e164c21d25b857315a3f8b82f68a22,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0x3a23f943181408eac424116af7b7790c94cb97a5,11851704,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.001
19161317,1707126923,0x4d23d990c957fd04ec3d94c3d1912fbc67fa40b81116d257798dd2622ac62a06,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,1976077830025000000000,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,18,,1
19161334,1707127127,0xf10fc4165b7296bb2f158342f1dd9c0c50cdf83ce552a9bc661ec3998bf6ec2f,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,4521546119,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999405
19161354,1707127367,0xa776e016bf7b73403775b5ef118670d2ded7ebf2dfdb32f7d3a8160256b154da,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,292023410245137385033,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.7819155993246336
19161406,1707128015,0x9a2d8d4f2765f2c8c1fe36d14191bce43152d2c7320a017cf6ad8224ff616c8b,0xe52bd7a3f7c9461ed23ecc76e0b69e884d020efd,0x3a23f943181408eac424116af7b7790c94cb97a5,1000000000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.99928
19161406,1707128015,0x9a2d8d4f2765f2c8c1fe36d14191bce43152d2c7320a017cf6ad8224ff616c8b,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,429478631289312947,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2322.18
19161422,1707128207,0x0b747f76bc265c2ebe3b9a9fe9f1877c9f58752f95ffa6fc8db4731e350e554e,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,16851250000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2323.33
19161449,1707128531,0x10e11aade9e19b90aaa8dcbf0e7eb3303f1a9ee5e2d63f7c4cfee5bfee3a1233,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,59475000000000000000,0x4Fabb145d64652a948d72533023f6E7A623C7C53,BUSD,18,,0.9993451128755179
19161449,1707128531,0x10e11aade9e19b90aaa8dcbf0e7eb3303f1a9ee5e2d63f7c4cfee5bfee3a1233,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,58855999,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9993278414204678
19161492,1707129059,0x3ae90b767592dae03eb53f801383585b9663012f868aa64fb289be5845d89863,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,99639261,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999081
19161548,1707129731,0x238c26166503f87b712e8df636fc0d7a1eedc6df3314dfebc016946ca7272ff4,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,29233142263858377117,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.784961
19161595,1707130295,0x1486bdfedc94b562942b1d73970f9da2bf485fa7a66493dfff0b990b13f6c71b,0xe90af53c2cda2c68230f1ca9af14df7bb494dda4,0x3a23f943181408eac424116af7b7790c94cb97a5,23216092572,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.000298813487785
19161616,1707130547,0xd1b8bfc59b4b3b1de59357d8356c5ecb95bed1607e7385699d451c0276f17365,0xfc981b84b17e2fb3b785e71f40a84d4cfe7a7569,0x3a23f943181408eac424116af7b7790c94cb97a5,3937748311,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9988126456364922
19161626,1707130679,0xc4d76dcf03376cb570830fe4154ee3ad93851053489f68c6bcd2e5eb84b89523,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,43835637584299073193,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.784247130228627
19161626,1707130679,0x239d121e390ade9503f0b2330f10468e7e7286b079eaa7666c3a71b18db6751d,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3a23f943181408eac424116af7b7790c94cb97a5,402515376,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999275
19161647,1707130931,0xcf5a1d18d397650b0f03070d9147f2d9a1ad6355464d094d41bb7ccac746f81f,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,1160825891,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9989552213288375
19161658,1707131075,0xa7f15a1bfbf19e5946d299cc0ffe9189e4d636e9d3f026f53cdd1d3a64122271,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,29219604611861938998,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.785193
19161680,1707131363,0x627c8422f6d41186886eefd8063f177d43b02cbb203aa1a40bda5437ca53ae07,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,191547531,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999548
19161680,1707131363,0x627c8422f6d41186886eefd8063f177d43b02cbb203aa1a40bda5437ca53ae07,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3a23f943181408eac424116af7b7790c94cb97a5,82422786968262757,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2320.78
19161699,1707131639,0x7d1a67710192aaf9fc4575a906891d6cd239f51f39ba6b14a73feb77499223c6,0xad5841bc6918ef2ba48046223ca986d8f42df855,0x3a23f943181408eac424116af7b7790c94cb97a5,90279084,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.0000495987258087
19161763,1707132407,0xfaf4c3399544d9b03fe3d04e5e87adc109cd621b2744e7af31651bae56ca0712,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,29208842742274532835,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.786449
19161791,1707132743,0xe45d5b3c96bac7774f83e033a0256deb301016417f6b90e8016d67d34755acc6,0xcc28d10b7425e59be4c1aee9fb745b98bb16c53d,0x3a23f943181408eac424116af7b7790c94cb97a5,125734714305184379,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2322.48
19161803,1707132887,0xdafb7a9b9ada70dd1c0c3545a477c277b11d0a48371b306349431055a8093dea,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,99125000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.99909
19161835,1707133271,0xa2a6c98861610cd4d8ee24e4d542eac2ce301dfb866da1842806388f70010a70,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,434365750000000000000,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,18,,1
19161846,1707133403,0x7a8b8320c4445bd09d8d1cb1b5e1bdd17df238bb4bd00a9a387cfff6d9dd0d64,0x7d978964d5358ef2996ae2a3fa706f27f176c6c6,0x3a23f943181408eac424116af7b7790c94cb97a5,2000000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.000580838807651
19161916,1707134255,0xe4eefcde998fad9b7776575efa6fe98ea33c86f1ad4cb6b518147e2fa8535038,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,1511656250,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.001
19161916,1707134255,0xe4eefcde998fad9b7776575efa6fe98ea33c86f1ad4cb6b518147e2fa8535038,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3a23f943181408eac424116af7b7790c94cb97a5,649661835791559170,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2322.39
19162035,1707135683,0x4f10807bcbbb0fdec6840a3cd344329b064ef71e7532cc6f5156624086305cd2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3a23f943181408eac424116af7b7790c94cb97a5,162825276,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.0002980512618538
19162059,1707135971,0x126f3510f250444dab0c80af1c4caf29acccb51f276e0940eb78038870185559,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,6130188,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,Wrapped BTC,8,,43053
19162086,1707136295,0xa28c1a69beb63fa9738d5de18c16777b5000d2ea6399d4060a3f5f770ffc4a5b,0xc7bad439c294f93390a2c89b1f26ccd05a3a26a6,0x3a23f943181408eac424116af7b7790c94cb97a5,1405762086470000000000,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.7859053993923464
19162095,1707136403,0x42e7c9d8d7a0bae3c6fa8e7ada4bc5ce15361a572e5f38a6f7a096ec82f14688,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x3a23f943181408eac424116af7b7790c94cb97a5,46042771,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999023
19162155,1707137135,0x6e6f5e134d1433443a9a8c062b0a9ed5b1446673ece0e101f01ab75c67b96b1f,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,246980000000000000000,0x64Bc2cA1Be492bE7185FAA2c8835d9b824c8a194,Big Time,18,,0.325328
19162155,1707137135,0x6e6f5e134d1433443a9a8c062b0a9ed5b1446673ece0e101f01ab75c67b96b1f,0x32121e0d11ecc79035045bc7466ede30816c5674,0x3a23f943181408eac424116af7b7790c94cb97a5,34005757028592417,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2322.5
19162160,1707137195,0x43d00abde2f5c0452d470d3713da2811cfce38a8f4dd4f95869d9804001ebf09,0x63de8950efd9bb1e5007223318d98c1508bdd8b2,0x3a23f943181408eac424116af7b7790c94cb97a5,762662568,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999337
19162201,1707137687,0xbdf5483b37858342fe9200497611681c1b400b91c67b08cb278c11a878799479,0xc03d7825d2b3ec9d73d581802ab49301c4ebb4d5,0x3a23f943181408eac424116af7b7790c94cb97a5,3999025333,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.0009118516547428
19162204,1707137723,0x2fc24077af4c01ab233c481b0d8cdb872f89b6459e79f7faf0061917e056d00a,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,34991125000000000000,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,18,,0.999173
19162222,1707137939,0xec9e6fd4c8c8f44474534f1e8318d5efae43bc8ba99702cde94efcd95cb10579,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x3a23f943181408eac424116af7b7790c94cb97a5,2995991600,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9991604485719685
19162250,1707138275,0x16ccdda6eb330d38a1913f1d5c18316a97ee7733d49131596c88c748548a48f3,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,19825000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999323
19162273,1707138551,0x874167e38ec922ca0fa047d3b58b08f564e41994229ecd27710614fe8d6a9340,0x4088d367e7cc66f6f07520c6a3e6dc437125fec8,0x3a23f943181408eac424116af7b7790c94cb97a5,2478044305,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9981171726661713
19162333,1707139271,0xb4e0a8545dda0b67124aca14bb5d32d8527a1c355c8b71ee3d44c16399e010c7,0xb99bd7ead2d2b7f8a7b556fe1097aa6fb7296190,0x3a23f943181408eac424116af7b7790c94cb97a5,70000000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,1.000231080836671
19162375,1707139775,0xdfe4b959d94ec238c180e83f853d04536a2d0bb1ca6f3e79725f15aadbb8df26,0x045bd93def4ead728dda1064b63c31758dcb7ee0,0x3a23f943181408eac424116af7b7790c94cb97a5,29790000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.001
19162375,1707139775,0x3414547876f20190079de6aab3dd73c5089adf71d2ac600982bcaf25f8c12bf4,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x3a23f943181408eac424116af7b7790c94cb97a5,34488828,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.001
19162392,1707139979,0x4fd8cbe8cb2c1ce9a7cfc212d061344dd1abf74837575dec2a86760c6ac42515,0x68db37632c236721ed4226f09c8ac6a4ba3a6c30,0x3a23f943181408eac424116af7b7790c94cb97a5,608573166,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.002
19162413,1707140243,0xeba1c281364eac56304ea6ddfa5fdb158240866de02d4f483d126118061edd53,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,1257602752,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9996665366544264
19162445,1707140627,0xdf9082d062b395610e07e1c7fd0b3431b67a76e06722e6177e5f8a306ea80380,0x83232d381209d39c4c287a46d3a48ceed847ac66,0x3a23f943181408eac424116af7b7790c94cb97a5,39000000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999697
19162457,1707140771,0xe4884c5ef0db4d1bc6b3e75e09ea7ad8d8d42898d7ff66c649536bdec2bfdff4,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,14581410348259894566,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.790472
19162461,1707140819,0x98a9058a7875484516085977ea8fcf6af9dab11eaa880cbfb5a9559161ce3d0d,0xbdaad9bc583e2f263bd134ff1a1ebef21520eb8d,0x3a23f943181408eac424116af7b7790c94cb97a5,8143920360382006868,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,18,,0.998374
19162552,1707141935,0xd71ba5ac9b66826d178536ca928438519a0af28dff48ef49c63ad5ce93f5bc43,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,960521250,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9994498661673253
19162554,1707141959,0x74904e00b84d808aca1acc654a476625389e14eb5355ba9a2f9121310f1fac0e,0xb88ee5d9f670560bde562570f0c2ec84547954c0,0x3a23f943181408eac424116af7b7790c94cb97a5,182532832,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.001
19162557,1707141995,0x1e0e3e381c873399711a3280efca332b337a4a8c06f6f33b14a203959dd68953,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,1691221512,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.001
19162557,1707141995,0x1e0e3e381c873399711a3280efca332b337a4a8c06f6f33b14a203959dd68953,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x3a23f943181408eac424116af7b7790c94cb97a5,1692616952,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9994498661673253
19162569,1707142139,0x685575e087ae26d5e8bb91c9bc7ae8484be7dde36a1da48d2cf29dda6ab492ed,0xbf7706a3fa542276edb95800ccb6b5dad7f4b14f,0x3a23f943181408eac424116af7b7790c94cb97a5,845738100000000000,0x514910771AF9Ca656af840dff83E8264EcF986CA,ChainLink Token,18,,19.465049082615806
19162569,1707142139,0x685575e087ae26d5e8bb91c9bc7ae8484be7dde36a1da48d2cf29dda6ab492ed,0xfad57d2039c21811c8f2b5d5b65308aa99d31559,0x3a23f943181408eac424116af7b7790c94cb97a5,16402788,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.001
19162609,1707142631,0x073b5b6132983421046b42655d00cc00981062234c2db4506d81d58896bed122,0x921ae3fbd975d46870a74babae08f652df7a90a8,0x3a23f943181408eac424116af7b7790c94cb97a5,4924717649,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999161
19162609,1707142631,0x073b5b6132983421046b42655d00cc00981062234c2db4506d81d58896bed122,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x3a23f943181408eac424116af7b7790c94cb97a5,2115490313359221167,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,Liquid staked Ether 2.0,18,,2329.7
19162668,1707143339,0x68b363c18a68312a1569039eac297386bd80a2ec73eb3bf19472065320af049e,0x92e5593222e4b4f7ca082ed3696a764d40dded79,0x3a23f943181408eac424116af7b7790c94cb97a5,993000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9995071756435859
19162734,1707144143,0xeb1165dff5c4f6e9ce9b378e426a84af547104afc9182111df2bc186cc3382d3,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,14584628660551740769,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.790976
19162796,1707144923,0xc326e5d757cf08a53d38da7e170532c9966ff2e46469392853d32e9d96ed6e84,0xe4bb4ce84de4fdc617fc7b04a766e04299aaa999,0x3a23f943181408eac424116af7b7790c94cb97a5,3449232216,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9981845770247733
19162816,1707145163,0xa85f104d6f1e591da9492a5405cba68879d8de6f3ea7e0a8aa89129ae4dbbb28,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,47000000000000000000,0x69af81e73A73B40adF4f3d4223Cd9b1ECE623074,Mask Network,18,,3.34
19162876,1707145883,0xab440206398e9dbacb43a2a9610561fb06448f4fec561984eb07f9b8ce027f58,0x72d3bc5ca56b6ce28cb3f5093bb8445caabccc36,0x3a23f943181408eac424116af7b7790c94cb97a5,100145045097,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9990534727954886
19162902,1707146195,0xb96871c6a8eea012d1ff52942477da76daeeeffe45e0e0759324f26e170dc120,0x48eab48966de2cf733ee3c372d55fd4afaa79fd6,0x3a23f943181408eac424116af7b7790c94cb97a5,5657401686,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999220920918372
19162920,1707146423,0x4f889605c59e928115b89af23fa99ee22d5c6d6d6b30f9f6641d573c98294e9d,0x77319835e9655fc3e1d21373d0b12c954ab47702,0x3a23f943181408eac424116af7b7790c94cb97a5,74218842332202238640,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.784201
19162942,1707146699,0x7dd6a6411a39ec8594cfbc1c2abf62c2a5a5c4e8bd5e9c69a992caf2fa0be12c,0x98da6299e5e15024f5c7db85543adca5cb4031cb,0x3a23f943181408eac424116af7b7790c94cb97a5,570843958389524769,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2311.61
19162977,1707147131,0x568eba72d8c437988d07cd5224e038823502206159fefe75a9b85f0c8810cf44,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x3a23f943181408eac424116af7b7790c94cb97a5,300089762309699975,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,Liquid staked Ether 2.0,18,,2306.99
19162981,1707147179,0xca6aa71aa63558b4c36a47b0ce7c41c2d75359be09d6adf371303630c4f21c63,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,122573676356850749176,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.785419
19163101,1707148643,0x8961b987e088e91edc7832607cd99708a6395d4f628697b836a18e1195608e64,0xee0b53ac9578cbc6e0cee0ac6e18cfb7118b5cb3,0x3a23f943181408eac424116af7b7790c94cb97a5,500000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999009
19163135,1707149063,0xc215003042ad1049b144610cde7d00fad7e9223dbf89f326a1327e06eb0d4b9d,0x72cbf94b8c7561a92fb2746de4098456d5225529,0x3a23f943181408eac424116af7b7790c94cb97a5,1052437884874714158,0xBe9895146f7AF43049ca1c1AE358B0541Ea49704,Coinbase Wrapped Staked ETH,18,,2440.28
19163135,1707149063,0xc215003042ad1049b144610cde7d00fad7e9223dbf89f326a1327e06eb0d4b9d,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x3a23f943181408eac424116af7b7790c94cb97a5,1118142250191215958,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,Liquid staked Ether 2.0,18,,2302.96
